ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
56,1,0.560887729029,0.836701325547,0.430214622629,0.217768377025,0.35954559155,0.306647756353,0.131596409823,0.951762440978,0.890337869097,0.535932068898
56,2,0.36753703247,0.841876207406,0.17740855768,0.541659910393,0.505207190846,0.568300577332,0.125507450285,0.948503318733,0.91398980836,0.280944333822
56,3,0.750913470153,0.866066274114,0.868878195392,0.32891351248,0.410553772518,0.351701098229,0.223101585997,0.967634395267,0.89935454283,0.904361249268
56,4,0.911771589206,0.962855344979,0.901923080112,0.63321417099,0.602162225358,0.657239779761,0.535383610311,0.988688697426,0.975078421178,0.896714005248
56,5,0.431470799487,0.705253150075,0.310391737117,0.400814422377,0.38038603684,0.471137664461,0.256547845524,0.797463854958,0.940189032731,0.459021224765
56,6,0.613463509545,0.877558669304,0.548999543162,0.449356935386,0.476828841989,0.448494474742,0.237674442468,0.972363803222,0.939109996452,0.570008930802
56,7,0.805433219458,0.913875988466,0.793279755584,0.6395349119,0.618258508403,0.621397994225,0.564721880773,0.983803425559,0.92902563647,0.814277560589
56,8,0.375743708064,0.86024524115,0.326006746997,0.559152134445,0.46967818886,0.546702249911,0.150184388711,0.949886338656,0.938431990286,0.346959474244
56,9,0.601451464147,0.858655879018,0.60777954063,0.415020914715,0.471073831315,0.479099841561,0.275691453581,0.944429274322,0.95067597173,0.604486590614
56,10,0.62386649001,0.881685766392,0.483748011258,0.543757027869,0.474124625558,0.538807690721,0.265912183445,0.957997781362,0.955711106784,0.560015354314
56,11,0.867758510545,0.933859309145,0.899526595251,0.748447584961,0.697650619493,0.760939223025,0.597925961454,0.979423000304,0.97320271312,0.895488759369
56,12,0.513467325099,0.849206700365,0.420141173003,0.490590273466,0.433537446038,0.510025791019,0.220961582359,0.956220554009,0.916906359414,0.491100632437
56,13,0.294430646581,0.858965932256,0.312525831728,0.581832555507,0.564404536909,0.630455941131,0.242885667194,0.957913663335,0.948232280258,0.334007385689
56,14,0.355840300978,0.877387051582,0.332280024565,0.602016841274,0.54768631969,0.5955199215,0.164202409158,0.936741408496,0.949558972752,0.338745037527
56,15,0.730770512967,0.918775741185,0.603206716049,0.704939717357,0.686059730598,0.743100968167,0.348445184631,0.9551550232,0.949885665696,0.656467789593
56,16,0.587579335628,0.919505748172,0.422995124611,0.665356486308,0.61693622355,0.726730748516,0.289412045225,0.969543854416,0.937376414084,0.509607913791
56,17,0.379776315151,0.874279393042,0.304174969688,0.723185064979,0.591937434028,0.732949150696,0.0587916308921,0.970270114579,0.886424865509,0.380476008774
56,18,0.447729572866,0.872559443965,0.39467415535,0.517960714436,0.529804912453,0.607495449181,0.210498504173,0.963595125711,0.921944618508,0.417967874328
56,19,0.632839027111,0.905191149106,0.500763970919,0.421851328102,0.467261480703,0.464112546571,0.244801406866,0.966947025757,0.947373884855,0.54660589172
56,20,0.385167579277,0.847669374337,0.365881895369,0.581565371751,0.481035114716,0.572317298211,0.115732303965,0.95171964811,0.908766583141,0.363777815118
56,21,0.324651051378,0.967550258069,0.262690353709,0.803423635378,0.769793725782,0.820507757689,0.104775323038,0.978024672524,0.980909559739,0.363981148999
56,22,0.494278334775,0.83719708081,0.493287520576,0.405611213181,0.451641532015,0.463044725178,0.306711010016,0.930494744202,0.923113261054,0.514360073574
56,23,0.266266231876,0.844477085187,0.28257423139,0.382581154116,0.462821208938,0.487050210427,0.110305151585,0.93737566526,0.91871080964,0.317515087127
56,24,0.704322612734,0.86562536575,0.631271063318,0.380364401227,0.40842843287,0.392626370252,0.248586572664,0.960936627472,0.919710230534,0.672462347538
56,25,0.382729518508,0.826757620499,0.109778707788,0.413636437877,0.47049314559,0.527695931186,0.152157726293,0.947170147319,0.911345057307,0.239601094272
56,26,0.433712294414,0.84064014392,0.288412626702,0.519586608189,0.560966693643,0.627040915674,0.133369581287,0.892460223818,0.902398037415,0.353706931853
56,27,0.494192903731,0.853419383967,0.489419013437,0.498953224141,0.455603778394,0.537551839762,0.267743753631,0.944818989851,0.922380986422,0.537930803156
56,28,0.465446149121,0.872052493902,0.354529721822,0.430927289341,0.484691605163,0.439725232964,0.137132678887,0.969060288295,0.920124242329,0.367512139753
56,29,0.724362171327,0.84378634053,0.73044802507,0.301404739919,0.479210548205,0.377728069568,0.208769115614,0.955245701191,0.897095190876,0.76119283768
56,30,0.833607025314,0.470982606162,0.279453150182,0.235001594198,0.452067240678,0.479670886798,0.308797946147,0.559932506063,0.936850545567,0.785902914271
56,31,0.524258806439,0.879560723069,0.575413687479,0.288486217517,0.374797633338,0.36097150178,0.159886241729,0.947433459276,0.923024389924,0.577195463862
56,32,0.752010786827,0.958223889838,0.764830722367,0.748715163624,0.746888651114,0.735356401468,0.637220162211,0.981581822021,0.948246212216,0.793894909153
56,33,0.296258968126,0.741504312438,0.155168402472,0.746399517888,0.466884492531,0.650197741635,0.015175068073,0.903518923234,0.905351636015,0.281372437016
56,34,0.770969702597,0.868012585249,0.618276693972,0.545280588289,0.538136563213,0.578202375,0.379357912441,0.95589482013,0.931299257594,0.703010569928
56,35,0.116826998756,0.889628131355,0.0507599482278,0.504624062612,0.485444236274,0.517430571457,0.00182226968797,0.963111254049,0.942700015312,0.0793845095211
56,36,0.481571350318,0.770213037201,0.356362600646,0.488489207628,0.552902248985,0.579611553624,0.105149110995,0.910683502259,0.910238061533,0.473986749063
56,37,0.540329329725,0.809343445435,0.489559296916,0.461448324979,0.328616564446,0.445534840809,0.206772213254,0.921857687404,0.897968463319,0.498642044447
56,38,0.388587180867,0.885917332042,0.509897419673,0.308195242434,0.500832849581,0.449731145238,0.0943764517431,0.965961701098,0.944749995259,0.507884892194
56,39,0.615472232825,0.744076098158,0.432731218042,0.507094506057,0.543304936484,0.642484081325,0.168607779792,0.776328326701,0.946334942287,0.557944427881
56,40,0.565669755091,0.847338030321,0.503555798316,0.492571924436,0.599946783499,0.493788918654,0.278013288272,0.932262077105,0.892438072832,0.567780420433
56,41,0.515322467942,0.892227727785,0.374014549563,0.61548412613,0.486052638594,0.590850585009,0.284197357562,0.946821305933,0.927896346146,0.437184586681
56,42,0.303554405457,0.684833337618,0.153962689507,0.419044001354,0.588766958844,0.608393668866,0.160994410915,0.827600373348,0.902033573222,0.306642530979
56,43,0.282641905177,0.816829353497,0.190899198011,0.569131276995,0.512471374355,0.578191635171,0.0978105931239,0.969423810182,0.879901023914,0.243530020913
56,44,0.779922691067,0.892434118644,0.704482712184,0.622229593865,0.574925829224,0.694473925746,0.369752277368,0.968544583962,0.941676494089,0.737392616962
56,45,-0.00554730944116,0.868105191237,-0.00915676827213,0.390003422722,0.425427338812,0.538970744582,0.0802485273976,0.852919396376,0.956110249945,0.0564994340177
56,46,0.251833135418,0.873208065189,0.258172605818,0.477897477092,0.481522785388,0.477910289958,0.124862450194,0.965144231461,0.926866719016,0.267526994998
56,47,0.603739846518,0.832647048272,0.248996475437,0.59695313461,0.517210920049,0.629119845655,0.109036530313,0.834526928243,0.900582741662,0.490330974493
56,48,0.510490780826,0.83560748523,0.44399902292,0.4014429753,0.432669465768,0.443135677831,0.207877253223,0.885336946291,0.965169966004,0.479738440657
56,49,0.792063855791,0.924630792065,0.770781340756,0.349773838519,0.437160252661,0.414078412317,0.274355258469,0.981048694945,0.965030621653,0.800918187886
56,50,0.428936483744,0.850475033466,0.405487896042,0.597591593294,0.585085606146,0.619304816309,0.204742973426,0.93547139607,0.931018120987,0.424751095577
56,51,0.686941043732,0.886198609789,0.609956799388,0.470352684794,0.461817204894,0.467402358013,0.302709298905,0.972999651383,0.948042096538,0.646094673069
56,52,0.0983160828363,0.842054172491,0.117900628706,0.394844830809,0.534724787035,0.548199005347,0.0113170398872,0.939999188844,0.939449206026,0.116765238526
56,53,0.433681209005,0.854698007103,0.40878337487,0.428434183137,0.49411825377,0.465494868928,0.0777044891633,0.956735128588,0.939482496604,0.435544748364
56,54,0.549491558882,0.82396526284,0.476906411173,0.310851063516,0.393970784725,0.334116731723,0.0976936566065,0.969297247551,0.868093276353,0.4892341824
56,55,0.542249038532,0.880645454746,0.474936478304,0.331082575092,0.406911008382,0.406546143908,0.0847603316203,0.968761567015,0.949911565667,0.511955854919
56,56,0.632088629061,0.879369347617,0.466333853395,0.327951640994,0.43319419259,0.4230980911,0.210183512058,0.966063012411,0.952830662062,0.556746357761
56,57,0.175587752268,0.810803158382,0.252346329925,0.56283668501,0.470925215221,0.565709555486,0.141820984526,0.959844579479,0.882226723469,0.267683906917
56,58,0.857641633237,0.961865676752,0.842754944487,0.359451495825,0.389261906603,0.34216302601,0.14659680297,0.983909199344,0.964020074575,0.84966615438
56,59,0.926345771226,0.750137069683,0.658970850461,0.354897025905,0.577078161824,0.628726448323,0.499560427731,0.747838226826,0.910128364472,0.824587072198
56,60,0.895874826895,0.933980185154,0.92330133137,0.685752316442,0.747377842387,0.768669908124,0.746134675091,0.949099431978,0.990220585134,0.939175189244
56,61,0.44699586809,0.813393451147,0.314892641588,0.488126856258,0.526936595193,0.570067487071,0.0346557047554,0.934611855534,0.917540418469,0.400779903362
56,62,0.71791346369,0.695591487198,0.444615561225,0.428249406335,0.587329805138,0.653816910059,0.356484453474,0.73287730344,0.944417905083,0.713622624743
56,63,0.439983774616,0.881361774802,0.301846333379,0.422087316935,0.485705752478,0.492153158537,0.136428577398,0.927920839787,0.942953610909,0.343787230058
56,64,0.402459434642,0.894393411305,0.37806509101,0.398101429054,0.42393970135,0.401485391383,0.238195816825,0.957168327217,0.953349098869,0.390826482955
56,65,0.274376953724,0.788241679831,0.170847699777,0.482793962958,0.505364420964,0.537490951841,0.0260843034168,0.940316914109,0.897068761274,0.242859098783
56,66,0.307053295372,0.877998080467,0.191978899894,0.602844195651,0.5042678582,0.629752939737,-0.0639836837695,0.960665380928,0.928672221343,0.279494161765
56,67,0.971725612561,0.855559343272,0.799725015187,0.566709435697,0.600272424773,0.732958792076,0.568054660687,0.89420822957,0.85883255135,0.781256795004
56,68,0.914486136722,0.972439217255,0.883788325994,0.675361714678,0.645534820112,0.693731195971,0.55723636447,0.978665883763,0.980798112581,0.91082403904
