ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
56,1,0.399432058018,0.366355114488,0.836814963107,0.0846904355445,0.618380251048,0.371201559482,0.15840053909,0.904572867271,0.497588273589,0.844523772746
56,2,0.304693606595,0.34068600467,0.0451042857647,-0.344333446115,0.403882400698,-0.0218802451443,-0.100802986898,0.842978821468,0.512969636265,0.0537650950599
56,3,0.486666401675,0.354907566626,0.828780614116,-0.456687300366,0.336520132636,-0.186005937423,-0.167857341471,0.864650078791,0.470362103075,0.939481727075
56,4,0.908901239778,0.937399943653,0.927338389111,0.195502669919,0.351371812967,0.412511006071,0.159468243604,0.934786061609,0.983478586203,0.901521847714
56,5,0.226410514212,0.228412101782,0.555967043552,-0.197676182258,0.543781347859,0.18975017114,-0.014429037412,0.819776503286,0.516557094369,0.437977837552
56,6,0.605711309414,0.378497431786,0.874159112963,-0.135526191372,0.47883004218,0.214430991349,0.021262538656,0.910812502723,0.566053759124,0.866690117768
56,7,0.636910121384,0.562223257038,0.910663399742,-0.398460840614,0.157000603127,-0.169023776202,-0.264936786594,0.922726957947,0.690686499794,0.94086821482
56,8,0.16482942947,0.0692591361715,0.70460190621,-0.252665999524,0.483844206713,0.234368696061,-0.0239366159618,0.788567363801,0.430012847706,0.580872793768
56,9,0.642235643418,0.551701477613,0.865526999376,-0.0531061841857,0.42538306705,0.112455484678,0.00436932498041,0.908108928145,0.673901122424,0.7963208148
56,10,0.423055916623,0.344195609334,0.582661947336,-0.163278376972,0.474328831718,0.201387303379,0.00468831121903,0.815331781443,0.552651545333,0.589523319916
56,11,0.821612169525,0.872168549263,0.872069874521,0.235638391183,0.397874668364,0.368533391667,0.385652407374,0.95124355125,0.956889830137,0.878614213932
56,12,0.250744061084,0.116902822844,0.77432032245,-0.486393010877,0.453871256224,-0.0681621860551,-0.210946863545,0.823193117455,0.336507456629,0.73077160037
56,13,0.700131560528,0.2554153388,0.365524689969,-0.624993759419,0.180690161349,-0.213826740285,0.0731975383785,0.790808960795,0.588337825298,0.458094170026
56,14,0.319566851218,0.286510748401,0.892278965416,0.119071531167,0.594233697341,0.439907046415,0.23939475261,0.700279219164,0.646460248986,0.698806413726
56,15,0.884524983536,0.980404940713,0.893466090921,0.794820026908,0.79423590586,0.791492538707,0.606245593098,0.972921591265,0.956223431564,0.922461644429
56,16,0.238658403834,0.0405443367888,0.525594572137,-0.406180894313,0.332650451686,-0.0559645862369,-0.0462946156383,0.785682773265,0.398612599701,0.551015860758
56,17,0.31246343228,0.300033350124,0.850961041471,-0.326671410435,0.273527113466,-0.224467106356,-0.0973258425155,0.919232620755,0.350199013812,0.791514744947
56,18,0.475086366662,0.304394738165,0.79434374991,-0.428090381769,0.203577787384,-0.113285185141,-0.103662355081,0.834773001687,0.598563557687,0.711627862486
56,19,0.444300801178,0.343717989764,0.821747700148,-0.228796393683,0.411718835112,0.245616523276,-0.171155072603,0.791402928831,0.668846149179,0.726131486664
56,20,0.428713880374,0.23082627803,0.644656013708,-0.25249455834,0.548907483816,0.300799958785,0.155573030251,0.662431836603,0.617277262118,0.584552641743
56,21,0.182059771617,0.914193607271,0.142287937729,-0.34519927141,-0.182874104492,-0.125077062357,-0.247816497048,0.931036052735,0.94534569334,0.208691498296
56,22,0.212641018222,0.163380298303,0.77559154719,-0.354573666765,0.578588577642,0.0375835374095,-0.20128079602,0.804599052191,0.46357325975,0.724662711037
56,23,0.323181435785,0.194229661861,0.598656556656,-0.168999184673,0.369609833572,0.219290164441,-0.139162451828,0.85107513702,0.518126386076,0.59682711102
56,24,0.486600485451,0.484225687368,0.860900260365,-0.229581834111,0.503181798964,0.187777152166,-0.241429133381,0.821482129433,0.742576266615,0.685440522431
56,25,0.514354869575,0.222654251782,0.381653311871,-0.231425864371,0.482825697482,0.303477943255,0.0763804126808,0.649729686154,0.736662631829,0.651790515548
56,26,0.452544087671,0.151610637569,0.379177348819,-0.403446539458,0.482973346515,-0.111169445604,0.105904317908,0.786969320164,0.459416335297,0.290188995076
56,27,0.372012813074,0.212322858189,0.620414373136,-0.406874129652,0.544079544845,0.0346780636427,-0.0654494466712,0.79022512202,0.520592905932,0.658284100278
56,28,0.472665716987,0.244847328762,0.590929708829,-0.397338161726,0.431050202555,-0.165411755835,-0.151148667083,0.918224217557,0.358395860016,0.551901304438
56,29,0.0141688110579,0.0994213165385,0.792114076365,-0.404900189645,0.47425424001,0.108226334583,-0.49297416333,0.711339180681,0.571775622446,0.517944666486
