ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
67,1,0.252829748683,0.713989297765,0.198755161117,0.30215108431,0.695169316059,0.518817518027,-0.127835284493,0.932708595845,0.862078022813,0.212840875574
67,2,0.342918019069,0.578915999022,0.241866940947,0.28717356618,0.688223654728,0.63078112924,0.164313901896,0.762375524942,0.863713266651,0.343633637769
67,3,0.19262805005,0.729879099036,0.251385794737,0.315565027076,0.680243029905,0.480311906389,-0.270154908764,0.945530148692,0.852987737878,0.272037127228
67,4,0.451968313306,0.684031167227,0.397168589975,0.333364204091,0.716481041783,0.6377810617,0.0928907357208,0.852275353432,0.858079131681,0.496325835644
67,5,0.342885038267,0.686879957329,0.425776918063,0.411938146922,0.723105902478,0.653850991338,0.00368191609128,0.873835402876,0.866615883884,0.448779170858
67,6,0.207948301369,0.768634647339,0.217202132196,0.354522219416,0.657126278758,0.511694063944,0.16685309853,0.940930616443,0.897009150178,0.20937483478
67,7,0.643619715268,0.855479033266,0.705657575149,0.543127540252,0.692663937666,0.613538963326,0.211690323722,0.926792203292,0.939918504032,0.713322999874
67,8,0.447651035405,0.733039977293,0.402079054257,0.555476302849,0.679488130987,0.634553565309,0.134115707943,0.948242949659,0.828618499118,0.428075434959
67,9,0.653885263472,0.816516167103,0.644671721324,0.400824293099,0.693989725246,0.563711149501,0.179354968156,0.936909352705,0.923829676223,0.686314052404
67,10,0.10700446282,0.744929372308,0.0174581001252,0.257595619158,0.688034543254,0.487340293327,-0.110155513135,0.912303689172,0.872800169357,0.0391437930095
67,11,0.59911447698,0.843534279824,0.721368370217,0.373866379494,0.626671674276,0.525385254331,0.0700550877673,0.948859287083,0.920385330992,0.716222345201
67,12,0.803624653777,0.941151061204,0.779788604014,0.69730581061,0.775885393747,0.811690590789,0.419947350016,0.914425696081,0.959123049544,0.801073086065
67,13,0.227309628815,0.822853627397,0.215588753522,0.670030581739,0.750358828322,0.781001981758,-0.178077284223,0.954577880601,0.905449861086,0.190783010733
67,14,0.455561029917,0.726582116725,0.358352553126,0.28386987876,0.615277683897,0.543563390926,0.0506837075305,0.8503681955,0.894159927373,0.479576080665
67,15,0.300403867964,0.749563770178,0.160849747365,0.451392911784,0.689517953342,0.600774343049,0.00124083566208,0.93502386777,0.840042528991,0.193498753141
67,16,0.520591977756,0.886759102911,0.414257664923,0.730067533792,0.698258024728,0.628702654637,0.0790089267768,0.909146403913,0.887498811839,0.497342222006
67,17,0.42788576792,0.68810708686,0.536637406304,0.289133608683,0.642909475405,0.551075670665,0.0989794549783,0.890996275713,0.859309397742,0.505381155466
