ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
1,1,0.701063424226,0.862723237164,0.573450762299,0.563068930149,0.607706997584,0.606940585673,0.354415679797,0.885639412065,0.938641160194,0.662215085654
1,2,0.724520075807,0.878317829974,0.851843064064,0.709587702744,0.794869493668,0.745987320005,0.44208613963,0.969580899064,0.934737923233,0.824604364294
1,3,0.632639043138,0.903978575704,0.509719836347,0.604353123635,0.604068605518,0.618523513207,0.369709527033,0.915095122968,0.94593440825,0.571990054493
1,4,0.292703464169,0.870377736037,0.300322365816,0.519112150207,0.599734265098,0.560059881124,0.115049436445,0.973586542131,0.89016717985,0.325130280692
1,5,0.21232984464,0.912663546306,0.207474699938,0.59738834765,0.681116516312,0.643808170586,0.14078070776,0.957911460756,0.964749313175,0.223538603264
1,6,0.0751754467946,0.82250064875,0.0832919771478,0.541412074239,0.549772490065,0.590983687003,0.137019647024,0.952985287278,0.901806437708,0.103369704005
1,7,0.358752805553,0.900009013813,0.353442378077,0.637993793956,0.659137864034,0.651165141753,0.234534758087,0.973035470737,0.934057563597,0.361465214226
1,8,0.682768041842,0.886743026348,0.528045702109,0.523789102098,0.529689137455,0.592326281714,0.304518953446,0.950215005186,0.956431012797,0.635794160513
1,9,0.909715624292,0.919400680701,0.951709423258,0.598154365352,0.656869498343,0.627719136965,0.518508656321,0.974450873899,0.973037414837,0.951797618852
1,10,0.799967223364,0.945892055351,0.823044674877,0.76050192294,0.725570037943,0.716972659967,0.386703959784,0.971165339951,0.976879679747,0.84225954501
1,11,0.330069559206,0.719028029378,0.306970831684,0.384829461576,0.504963215012,0.297966702585,0.125703292233,0.952086867228,0.625743120551,0.319711731979
1,12,0.135117678625,0.8883422266,0.119709498313,0.623231696982,0.602917072593,0.624907158006,0.11020678311,0.965119316652,0.911634854775,0.123885073694
1,13,0.697636429966,0.94836981521,0.584061371673,0.572452846141,0.548755695147,0.425297453214,0.40618750643,0.880382864051,0.899796948493,0.554205680153
1,14,0.284437783838,0.87781189976,0.205754716541,0.452344059853,0.583329153409,0.564397860445,0.0886803924312,0.960541053776,0.940489383514,0.272774256355
1,15,0.0238680064211,0.902615580313,-0.057821914613,0.61357701061,0.633560183895,0.663652174133,-0.00304375372233,0.953824407665,0.945724289763,-0.0342368236782
1,16,0.23995773156,0.875014743353,0.234509642436,0.676708290033,0.62719339581,0.755640236552,0.114513745604,0.927227229003,0.928624490232,0.28229791303
1,17,0.602582660667,0.865297967947,0.444022561059,0.540353348266,0.594404206364,0.608045386972,0.282028539574,0.922880248523,0.947860837949,0.526909378348
1,18,0.525000611718,0.739991446645,0.0615371267556,0.480760690456,0.487948746078,0.505470230438,0.108863231437,0.824813114037,0.902818023731,0.40723658988
1,19,0.286155720681,0.876628597005,0.0623405367719,0.628200010684,0.590837695099,0.644313470534,0.00647436661266,0.963266770134,0.94108891199,0.134962835846
1,20,0.440500577078,0.890838791767,0.301267043315,0.531629660265,0.508832585466,0.611400277131,0.174716011424,0.938665387688,0.924026503653,0.432667677605
1,21,0.404550265677,0.836695734441,0.201778221648,0.399941076563,0.478012999727,0.47198359655,0.0963727124345,0.890849132948,0.916348677083,0.266178649551
1,22,0.346060822965,0.884111156971,0.283926662691,0.483792090026,0.558760021551,0.575738718275,0.101385133633,0.92210567919,0.954932179837,0.338338290074
1,23,0.264933199268,0.910677712141,0.113223818995,0.478927120575,0.567091346442,0.505292964986,0.0643685367124,0.951409556279,0.905363603981,0.134165961666
1,24,0.165052353342,0.912381286867,0.0474907213808,0.662220632424,0.699680409366,0.698186142343,0.0686391765893,0.934244024602,0.922337764844,0.0750064652227
1,25,0.251664383706,0.894754570685,0.319602851747,0.503201471384,0.579594398538,0.533805259359,0.196698687431,0.972191672455,0.929266912548,0.302690969461
1,26,0.326405534988,0.867463390979,0.245226876867,0.261917231979,0.443677731317,0.352120473778,0.137097339703,0.943324483155,0.943577152575,0.302629223429
1,27,0.412348224482,0.856443646714,0.433893103717,0.739955264975,0.673994657833,0.679241413085,0.180818922517,0.895077552926,0.944138578074,0.464046757503
1,28,0.311749120657,0.804912328621,0.27086060401,0.374071033177,0.397905031878,0.414403688668,0.0100700306285,0.916998075467,0.935420605284,0.302046863496
1,29,0.62957825061,0.835848016108,0.286496228197,0.560806110618,0.478070654909,0.532801819892,0.0193270424035,0.868995154911,0.926961268232,0.515362575039
1,30,0.618876422431,0.863239671301,0.48344957937,0.324569962508,0.447168395645,0.405917193631,0.187676670738,0.956088913125,0.944819027259,0.542082526674
1,31,0.563862042264,0.856065759404,0.677320501491,0.368122807525,0.551670569764,0.50376200549,0.168172227574,0.944645154858,0.9226244112,0.691792033829
1,32,0.388163215708,0.876354338372,0.421951773532,0.511185231354,0.496826285384,0.506901366052,0.0810790447367,0.95694186262,0.940707216336,0.399151644397
1,33,0.310063933746,0.864495371075,0.144656623925,0.628744892112,0.562905994768,0.628414381962,0.113578317146,0.951920220813,0.941365876055,0.246100948113
1,34,0.642101815997,0.877290509193,0.694906048634,0.597310202776,0.592950103341,0.632577077906,0.3161753929,0.940926759191,0.924087859891,0.686251853845
1,35,0.353328623585,0.87986295983,0.145588998349,0.678804266088,0.651088821293,0.669746138766,0.0738838587607,0.917508115135,0.941525731433,0.274872874442
1,36,0.351861585408,0.848916593828,0.143120297102,0.222621023445,0.537746161564,0.266415491047,0.178822488877,0.839001455732,0.816829591746,0.219452210937
1,37,0.549693486213,0.892319688387,0.522657066299,0.630666097121,0.587634405971,0.659223452971,0.251751952723,0.938090943639,0.896479882891,0.551299174129
1,38,0.339329346556,0.840952131172,0.318949086788,0.569129852505,0.704358280246,0.568785118772,0.118672863922,0.933711390318,0.877960978868,0.293764861397
1,39,0.370100086951,0.37944352935,0.174306210414,0.0455093024292,0.552867386979,0.107362038124,-0.169359314675,0.599334497064,0.671033561857,0.729103944211
1,40,0.510760038369,0.842866369152,0.449773268824,0.365755069672,0.489315252563,0.48115693979,0.157188325108,0.967718349402,0.909631187479,0.479449531109
1,41,0.471607652873,0.770284939931,0.434565473021,0.425309806604,0.583808018977,0.573119681162,0.350507123989,0.885706817234,0.931950595787,0.48897988632
1,42,0.473908214176,0.800633674508,0.332888159596,0.324057187823,0.535257655063,0.442284485459,0.13155063795,0.921931461985,0.916098780486,0.437139814214
1,43,0.115762929725,0.816537632416,0.315220658157,0.176649702401,0.341491816864,0.287682016345,-0.0309486847237,0.923433148159,0.893298574947,0.282520146009
1,44,0.530324038896,0.555541952683,0.199166639606,0.384214451449,0.815044618765,0.770731908978,0.270558979238,0.539678442838,0.865129334035,0.657317929316
1,45,0.59892822806,0.812017346864,0.436576336654,0.363716372363,0.453950016719,0.447756510829,0.183988538981,0.848299039438,0.932298284221,0.561800655768
1,46,0.457552680001,0.838903345411,0.420341877813,0.204049978457,0.520448648785,0.478040294318,0.162930021416,0.847033214654,0.906536199239,0.644074692221
