ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
34,1,0.259497948733,0.810959948722,0.253642348226,0.421966231369,0.670908878536,0.553916658912,0.00573635935775,0.928738070382,0.870392878584,0.296954072263
34,2,0.407440784465,0.801051002273,0.504370978348,0.361094552742,0.73391063487,0.562315564498,0.0575993630644,0.930641809817,0.92359948977,0.481575830507
34,3,0.354769778652,0.730376776309,0.24070068931,0.407388393557,0.776557438336,0.62928457904,0.20484773835,0.892475045952,0.871721563549,0.26985519368
34,4,0.322277138694,0.801612724079,0.188996020532,0.423140041603,0.715391478624,0.617370201352,0.247527086151,0.928620418825,0.894449481527,0.270356488534
34,5,0.762581653054,0.954936282243,0.7929675564,0.657923497354,0.775969401551,0.760701137305,0.341623994079,0.967682736262,0.989477234381,0.773949034802
34,6,0.311340927296,0.78372148421,0.334550014,0.502410185283,0.74296655763,0.649750427939,0.0411921421168,0.944310748521,0.863093167128,0.333406708481
34,7,0.377236569395,0.782951897648,0.198699002502,0.529159221062,0.742330600478,0.712576707854,0.101405987732,0.865759972935,0.892592267769,0.324106162576
34,8,0.536488193948,0.789060752919,0.442720081264,0.523261934364,0.681737986501,0.61036585214,0.26079068431,0.925048264422,0.874735142864,0.542138267812
34,9,0.311606617861,0.656433068546,0.192754815521,0.308112018144,0.759144613807,0.62622689389,0.270313977843,0.874061908859,0.867825834951,0.290033681581
34,10,0.258129349547,0.795257174113,0.128124823087,0.475430319203,0.653290034702,0.587382627849,0.0218676020465,0.919883773863,0.875410307508,0.21042125065
34,11,0.447170545954,0.72404466692,0.39138362283,0.383425529027,0.682221713709,0.619064634159,0.105492919208,0.874317918658,0.867018633113,0.421262188868
34,12,0.627481091759,0.866615329699,0.645754322736,0.661485366372,0.658480979147,0.736558920025,0.369876508136,0.941449997481,0.966132044402,0.641785466869
34,13,0.639623542,0.843436826992,0.642201972025,0.53288524292,0.773648241094,0.626085010264,0.347721697288,0.973664813656,0.914642752754,0.666609194482
34,14,0.598786330007,0.86040850918,0.569582973548,0.636814424944,0.800737284438,0.767677569198,0.29596004262,0.904173407248,0.973421824422,0.646733234769
34,15,0.274149693793,0.718316006905,0.314908746874,0.431463826354,0.693167858863,0.624276885718,0.183764789363,0.88212859186,0.889533648208,0.260179847596
34,16,0.582136809551,0.870324944779,0.558436229716,0.681164105964,0.690763643904,0.722517740464,0.261531748043,0.947715641705,0.958482876927,0.567442961505
34,17,-0.0795300151982,0.875351541151,0.125715121449,0.621442436651,0.765601172323,0.777039564948,-0.25450417445,0.936427088627,0.967001500586,-0.0420645479375
34,18,0.371642511778,0.815795138053,0.321479916524,0.520238409863,0.757397067318,0.692354729378,0.056707541447,0.941416522496,0.902911014534,0.312463971242
34,19,0.074200707836,0.786656337495,0.194005905667,0.227157043129,0.498680917022,0.375635785855,-0.185733950099,0.961115559985,0.896198499916,0.145887435288
34,20,0.372285944534,0.799540609785,0.507180521929,0.413375913077,0.740248625194,0.574613855056,-0.0128173416326,0.957661226213,0.894254164159,0.466556316674
34,21,0.195853570191,0.855036506548,0.164428516435,0.5674939966,0.69810770105,0.637901403185,-0.0320834100259,0.966819926737,0.906002716695,0.172819599788
34,22,0.331894660672,0.742543021162,0.214338115256,0.415998238439,0.666293918939,0.619600756617,0.175336525589,0.922645403597,0.863428609216,0.29468756787
34,23,0.479367404021,0.895401926881,0.441067461401,0.531065253226,0.671509918866,0.631639290112,0.213819721168,0.962881803576,0.941177782804,0.480495044608
34,24,0.179719555706,0.742858707016,0.103417198377,0.361901180605,0.689380484881,0.618871305787,0.096791597025,0.907029381473,0.883610634954,0.14927363677
34,25,0.286506768357,0.716522459568,0.21173110622,0.310633570048,0.680287061184,0.529758164877,0.0115009944446,0.900730834318,0.853444961567,0.294146529437
34,26,0.432043985443,0.747043293068,0.440615126578,0.264578849644,0.663667509495,0.541528741413,0.0710625492848,0.893285025347,0.905183509116,0.462806299284
34,27,0.423015725299,0.735054529295,0.305003811943,0.548070567276,0.689159057023,0.699586429579,0.092147875948,0.911613081532,0.861327932392,0.422060223208
34,28,0.300614470735,0.91768699585,0.348978655654,0.594224994069,0.709959549149,0.629182149646,-0.0987977949593,0.973273937795,0.946920126224,0.407065413902
