ImageNumber,ObjectNumber,Correlation_Correlation_ERSytoBleed_PhGolgi,Correlation_Correlation_ERSyto_ERSytoBleed,Correlation_Correlation_ERSyto_PhGolgi,Correlation_Correlation_Hoechst_ERSyto,Correlation_Correlation_Hoechst_ERSytoBleed,Correlation_Correlation_Hoechst_Mito,Correlation_Correlation_Hoechst_PhGolgi,Correlation_Correlation_Mito_ERSyto,Correlation_Correlation_Mito_ERSytoBleed,Correlation_Correlation_Mito_PhGolgi
23,1,0.468112430847,0.0220896671759,-0.146350746442,-0.407203423609,0.430487223825,0.219627319931,0.243577413394,0.695890141297,0.450649518784,0.0835449779119
23,2,0.733694294462,0.800774509162,0.882405638712,0.389005185961,0.739225780491,0.494968596499,0.310122057737,0.953789689367,0.884863582968,0.865919998119
23,3,0.784986613912,0.00285468801488,0.133136292766,-0.688454608855,0.175070662539,-0.144479541026,0.0759233724762,0.564755725449,0.616724699262,0.759376994643
23,4,0.613875205017,0.478924067156,0.814023621757,-0.263204888793,0.381153020318,0.172848729145,0.0369587152411,0.857745208015,0.72712732055,0.830102114632
23,5,0.267511308876,-0.0539316222566,0.388245950287,-0.588477776543,0.426399861811,0.200825641138,-0.0318164709635,0.50112388993,0.506533959134,0.522593795086
23,6,0.460203780476,0.0266342949322,0.603460270108,-0.491759234031,0.427035608449,-0.0656176274633,-0.0216531902757,0.803078221871,0.407407283795,0.698535603548
23,7,0.564537451677,0.53756728642,0.644314861099,-0.114458526054,0.243410515248,-0.0959412664219,-0.37899107681,0.923568208585,0.70153944528,0.788892544534
23,8,0.327254148116,-0.0410089148784,0.555497336039,-0.707203498962,0.132724251676,-0.225279064778,-0.240775788521,0.459903745948,0.542133303743,0.64057392704
23,9,0.316741380807,0.156853537402,0.772669117681,-0.264808025136,0.42485811422,0.149393417878,-0.0637932673915,0.810403036673,0.436673395698,0.670099307223
23,10,0.42495543795,0.277861807578,0.66053217849,-0.432801118848,0.186110422146,-0.129730533509,-0.258100232157,0.858944418275,0.49068751328,0.698283507678
